noise,player_1,player_10,player_103,player_106,player_107,player_108,player_109,player_11,player_111,player_112,player_114,player_118,player_119,player_124,player_126,player_129,player_132,player_137,player_139,player_140,player_141,player_142,player_143,player_147,player_150,player_151,player_153,player_155,player_159,player_162,player_163,player_17,player_171,player_173,player_174,player_175,player_177,player_178,player_180,player_181,player_184,player_185,player_25,player_26,player_42,player_49,player_52,player_56,player_6,player_60,player_63,player_69,player_7,player_70,player_71,player_75,player_79,player_85,player_9,probend,repetitions,size,turns,Winning_strategy,Highest_avg_Score
0.521316898882327,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.036176444277262,11,101,54,Handshake,2.34
0.480480665601294,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.416952626605665,70,101,93,HardTitForTat,2.47
0.806690777118679,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.960494774323877,63,101,134,CooperatorHunter,2.44
0.661430548495244,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.3345597031675,25,101,47,MathConstantHunter,2.38
0.618268981196361,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.406089676086577,36,188,192,MathConstantHunter,2.42
0.786679266143659,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.879963658039393,97,188,186,DefectorHunter,2.41
0.689766924217567,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.634999940404721,63,188,43,BetterAndBetter,3.61
0.0236161471388255,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.998630653672914,41,188,36,AlternatorHunter,3.14
0.892433344048579,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.0835506768306836,47,188,200,AlternatorHunter,2.77
0.839799736311873,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.182591886954517,59,188,183,Bully,3.19
0.214045769952043,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.871708112245438,11,188,97,MathConstantHunter,2.42
0.659487316050818,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.432457861309924,35,188,192,ForgetfulGrudger,2.38
0.701369540968675,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.957047002658068,71,188,167,SlowTitForTwoTats2,2.38
0.545655515769578,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.712091737822037,26,188,29,TrickyDefector,2.74
0.345831823338055,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.844851088566628,19,188,141,Appeaser,2.48
0.849485965186367,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.895038967426675,40,101,134,Fortress3,3.62
0.0404843781807775,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.965464886361917,63,101,99,TitFor2Tats,2.55
0.847433736937233,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.763774618976614,82,101,35,Fortress3,3.48
0.0848719951589216,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.83549887812945,21,101,15,CooperatorHunter,2.34
0.544229225295952,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.369955166548079,85,101,61,Fortress3,3.14
0.103166034230716,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.396058242610681,48,101,61,TitFor2Tats,2.43
0.741786989260729,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.795193565565697,42,101,160,Bully,2.35
0.485034627930945,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.261621482944658,20,101,147,Fortress4,2.4
0.394823496423174,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.0482864236268123,29,101,83,CooperatorHunter,3.09
0.962295035834383,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.12633089865086,57,101,59,Fortress4,2.5
0.373311931395042,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.138539412514455,88,101,119,Fortress4,2.58
0.428889054675115,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.57809130113447,14,101,147,TitFor2Tats,2.49
0.85686300638475,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.781218055379764,81,101,116,TrickyCooperator,2.44
0.657472502657255,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.666410471124838,44,101,122,Winner12,2.44
0.685257992964537,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.684081918016111,47,101,67,LevelPunisher,2.42
0.702585523986856,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.652042020314275,88,101,28,LevelPunisher,2.3
0.521316898882327,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.036176444277262,11,101,54,Fortress4,2.31
0.480480665601294,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.416952626605665,70,101,93,Resurrection,2.45
0.806690777118679,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.960494774323877,63,101,134,TitFor2Tats,2.47
0.661430548495244,Prober 2,Thumper,,,,,,Fool Me Once,,,,,,,,,,,,,,,,,,,,,,,,Winner12,,,,,,,,,,,Hard Tit For Tat,Resurrection,Cooperator Hunter,Bully,Fortress4,Tricky Cooperator,Opposite Grudger,Ripoff,GrudgerAlternator,Appeaser,Hard Go By Majority,Handshake,Tit For 2 Tats,,Predator,Fortress3,Level Punisher,0.3345597031675,25,101,47,Appeaser,2.37
0.618268981196361,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.406089676086577,36,188,192,VeryBad,2.43
0.786679266143659,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.879963658039393,97,188,186,RandomHunter,2.41
0.689766924217567,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.634999940404721,63,188,43,Raider,3.63
0.0236161471388255,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.998630653672914,41,188,36,EventualCycleHunter,3.12
0.892433344048579,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.0835506768306836,47,188,200,AlternatorHunter,2.82
0.839799736311873,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.182591886954517,59,188,183,Fortress4,3.16
0.214045769952043,DoubleResurrection,Predator,Slow Tit For Two Tats 2,Grudger,Average Copier,Appeaser,Level Punisher,$\pi$,Hard Prober,SolutionB5,ThueMorse,Tit For Tat,Tricky Defector,Calculator,Bully,Inverse,Stochastic Cooperator,Nice Average Copier,Winner12,Resurrection,Tit For 2 Tats,Random Hunter,Thumper,Soft Grudger,Prober,TF1,Forgetful Grudger,Winner21,SelfSteem,Tricky Cooperator,Negation,ThueMorseInverse,Aggravater,Fortress4,TF2,Defector Hunter,Cycler DDC,Prober 3,Defector,ALLCorALLD,GrudgerAlternator,Math Constant Hunter,Hard Tit For Tat,Prober 4,,Forgiving Tit For Tat,Better and Better,Desperate,Hard Tit For 2 Tats,Gradual,Eventual Cycle Hunter,Cycler DC,TF3,Suspicious Tit For Tat,Raider,VeryBad,Prober 2,,Alternator Hunter,0.871708112245438,11,188,97,TrickyCooperator,2.43
